"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"가양1동215",1,서울특별시 강서구 허준로 16-9,서울특별시 강서구 가양동 1462,37.569984,126.844127,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동216",1,서울특별시 강서구 허준로 12,서울특별시 강서구 가양동 1458-11,37.570406,126.843097,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동217",1,서울특별시 강서구 강서로 502-9,서울특별시 강서구 가양동 145-1,37.570226,126.842616,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동218",1,서울특별시 강서구 강서로 502-9,서울특별시 강서구 가양동 145-1,37.570235,126.842601,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동219",1,서울특별시 강서구 강서로76길 9-18,서울특별시 강서구 가양동 148-7,37.570168,126.842170,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동220",1,서울특별시 강서구 강서로 506,서울특별시 강서구 가양동 1458,37.570608,126.842046,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동221",1,서울특별시 강서구 강서로76길 9-18,서울특별시 강서구 가양동 148-7,37.570135,126.842170,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동222",1,서울특별시 강서구 강서로76길 9-10,서울특별시 강서구 가양동 146-5,37.570060,126.842409,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동223",1,서울특별시 강서구 강서로 498,서울특별시 강서구 가양동 151-1,37.569739,126.841979,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동224",1,서울특별시 강서구 양천로 349-5,서울특별시 강서구 가양동 150-36,37.568634,126.841867,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동225",1,서울특별시 강서구 양천로26길 107,서울특별시 강서구 마곡동 222-11,37.572846,126.822401,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동226",1,서울특별시 강서구 양천로30길 14,서울특별시 강서구 마곡동 326-9,37.572594,126.822572,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동227",1,서울특별시 강서구 양천로30길 14,서울특별시 강서구 마곡동 326-9,37.572594,126.822572,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동228",1,서울특별시 강서구 양천로30길 11,서울특별시 강서구 마곡동 222-22,37.572687,126.822874,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동229",1,서울특별시 강서구 양천로30길 14,서울특별시 강서구 마곡동 326-9,37.572594,126.822572,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동230",1,서울특별시 강서구 양천로30길 27,서울특별시 강서구 마곡동 326-11,37.572198,126.822867,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동231",1,서울특별시 강서구 양천로30길 32,서울특별시 강서구 마곡동 326-19,37.571842,126.822600,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동232",1,서울특별시 강서구 방화대로34길 120,서울특별시 강서구 마곡동 327-53,37.571186,126.822962,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동233",1,서울특별시 강서구 방화대로34길 120,서울특별시 강서구 마곡동 327-53,37.571186,126.822962,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동234",1,서울특별시 강서구 방화대로34길 120,서울특별시 강서구 마곡동 327-53,37.571186,126.822983,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동235",1,서울특별시 강서구 방화대로34길 120,서울특별시 강서구 마곡동 327-53,37.571186,126.822962,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동236",1,서울특별시 강서구 방화대로34길 120,서울특별시 강서구 마곡동 327-53,37.571186,126.822962,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동237",1,서울특별시 강서구 양천로30길 49,서울특별시 강서구 마곡동 327-37,37.571089,126.822783,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동238",1,서울특별시 강서구 양천로30길 54,서울특별시 강서구 방화동 197-9,37.570882,126.822551,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동239",1,서울특별시 강서구 방화대로34길 120,서울특별시 강서구 마곡동 327-53,37.571186,126.822962,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동240",1,서울특별시 강서구 양천로30가길 7,서울특별시 강서구 마곡동 327-46,37.570764,126.823201,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동241",1,서울특별시 강서구 양천로30가길 11,서울특별시 강서구 마곡동 328,37.570633,126.823357,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동243",1,서울특별시 강서구 양천로30가길 19-8,서울특별시 강서구 마곡동 342-1,37.570289,126.824155,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동244",1,서울특별시 강서구 양천로30가길 19-6,서울특별시 강서구 마곡동 342-3,37.570184,126.824003,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동245",1,서울특별시 강서구 양천로30길 77,서울특별시 강서구 마곡동 716,37.570120,126.823229,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동246",1,서울특별시 강서구 양천로30길 77,서울특별시 강서구 마곡동 716,37.570120,126.823229,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동247",1,서울특별시 강서구 양천로30길 77,서울특별시 강서구 마곡동 716,37.570120,126.823229,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동248",1,서울특별시 강서구 양천로30길 77,서울특별시 강서구 마곡동 716,37.570144,126.823229,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동249",1,서울특별시 강서구 양천로30길 73-5,서울특별시 강서구 마곡동 327-41,37.570250,126.822878,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동250",1,서울특별시 강서구 양천로30길 67,서울특별시 강서구 마곡동 327-43,37.570250,126.822746,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동251",1,서울특별시 강서구 양천로30길 73-5,서울특별시 강서구 마곡동 327-41,37.570250,126.822878,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동252",1,서울특별시 강서구 양천로30길 77,서울특별시 강서구 마곡동 716,37.570120,126.823229,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동253",1,서울특별시 강서구 양천로30길 77,서울특별시 강서구 마곡동 716,37.570120,126.823229,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동254",1,서울특별시 강서구 양천로30길 77,서울특별시 강서구 마곡동 716,37.570120,126.823229,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동255",1,서울특별시 강서구 양천로30길 93,서울특별시 강서구 마곡동 348-6,37.569095,126.822849,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동256",1,서울특별시 강서구 양천로30길 103,서울특별시 강서구 마곡동 348-3,37.568611,126.822811,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동257",1,서울특별시 강서구 양천로30길 103-7,서울특별시 강서구 마곡동 349-3,37.568668,126.822988,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동258",1,서울특별시 강서구 양천로30길 123-9,서울특별시 강서구 마곡동 422,37.568756,126.823442,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동259",1,서울특별시 강서구 양천로30길 117-20,서울특별시 강서구 마곡동 357-6,37.568302,126.823233,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동260",1,서울특별시 강서구 양천로30길 117-18,서울특별시 강서구 마곡동 358-6,37.568250,126.823371,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동261",1,서울특별시 강서구 양천로30길 117-12,서울특별시 강서구 마곡동 358-7,37.568058,126.823114,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동262",1,서울특별시 강서구 양천로30길 111,서울특별시 강서구 마곡동 348-23,37.568318,126.822824,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동263",1,서울특별시 강서구 양천로30길 123,서울특별시 강서구 마곡동 359-3,37.567846,126.823093,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동268",1,서울특별시 강서구 양천로30길 22,서울특별시 강서구 마곡동 326-17,37.572107,126.822504,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동269",1,서울특별시 강서구 양천로30길 123-9,서울특별시 강서구 마곡동 422,37.568756,126.823405,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동270",1,서울특별시 강서구 양천로30길 123-9,서울특별시 강서구 마곡동 422,37.568756,126.823405,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동271",1,서울특별시 강서구 양천로30길 123-9,서울특별시 강서구 마곡동 422,37.568734,126.823405,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동272",1,서울특별시 강서구 양천로47길 104,서울특별시 강서구 마곡동 5-37,37.574978,126.837063,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동273",1,서울특별시 강서구 강서로76길 29,서울특별시 강서구 가양동 81-1,37.569118,126.843275,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동274",1,서울특별시 강서구 양천로49길 49-6,서울특별시 강서구 가양동 251-5,37.570902,126.840104,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동275",1,서울특별시 강서구 양천로49길 7,서울특별시 강서구 가양동 179-3,37.569098,126.840680,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동276",1,서울특별시 강서구 강서로 527,서울특별시 강서구 가양1동 1456-12,37.572503,126.842042,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동277",1,서울특별시 강서구 양천로53길 66,서울특별시 강서구 가양1동 1497,37.567364,126.848581,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동278",1,서울특별시 강서구 양천로47길 118,서울특별시 강서구 가양1동 429,37.575640,126.836840,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동279",1,서울특별시 강서구 강서로74길 8,서울특별시 강서구 가양동 161-3,37.567645,126.841412,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동280",1,서울특별시 강서구 양천로47길 60-32,서울특별시 강서구 가양동 7-6,37.573504,126.837716,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동281",1,서울특별시 강서구 양천로49길 39,서울특별시 강서구 가양1동 277-1,37.570476,126.840586,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동282",1,서울특별시 강서구 강서로76길 10-3,서울특별시 강서구 가양동146-8,37.569232,126.842389,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동283",1,서울특별시 강서구 양천로 400-12,서울특별시 강서구 가양동 54-6,37.565327,126.845757,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동284",1,서울특별시 강서구 양천로 400-12,서울특별시 강서구 가양동 54-11,37.565327,126.845757,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동285",1,서울특별시 강서구 양천로 400-12,서울특별시 강서구 가양동 54-6,37.565327,126.845757,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동286",1,서울특별시 강서구 양천로 400-12,서울특별시 강서구 가양동 54-6,37.565327,126.845757,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동287",1,서울특별시 강서구 양천로47길80-10,,37.574003,126.837775,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동288",1,서울특별시 강서구 양천로 400-12,서울특별시 강서구 가양동 54-6,37.565327,126.845757,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동289",1,서울특별시 강서구 양천로30길123-9,서울특별시 강서구 가양1동422,37.568756,126.823405,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동290",1,서울특별시 강서구 양천로30길15,,37.572471,126.822756,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양1동291",1,서울특별시 강서구 양천로51길 27,,37.569024,126.843165,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양2동001",1,서울특별시 강서구 양천로57길 13,서울특별시 강서구 가양동 1479-4,37.563598,126.852024,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양2동002",1,서울특별시 강서구 양천로 443-36,서울특별시 강서구 가양동 1479-3,37.563758,126.851845,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양2동003",1,서울특별시 강서구 양천로 443-32,서울특별시 강서구 가양동 1478,37.563870,126.851654,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양2동004",1,서울특별시 강서구 양천로 443-26,서울특별시 강서구 가양동 1479-1,37.563998,126.851461,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양2동005",1,서울특별시 강서구 양천로57길 9-20,서울특별시 강서구 가양동 1479,37.564044,126.851283,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"가양2동006",1,서울특별시 강서구 양천로57길 9-20,서울특별시 강서구 가양동 1479,37.564044,126.851208,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
